id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
222,Arturo Vidal,22,1460,6,4.2007,2,2.6651,48,27,6,0,M S,Bayern Munich,6,4.2007,12.7211,8.4222,2017
484,Divock Origi,31,1962,6,6.2955,2,1.0789,61,11,2,0,F M S,Wolfsburg,6,6.2955,8.4055,1.7976,2017
1819,Kevin-Prince Boateng,31,2367,6,4.144,1,1.2551,44,16,5,0,F M S,Eintracht Frankfurt,6,4.144,10.0917,6.3432,2017
1852,Ante Rebic,25,1765,6,4.7312,2,4.0453,47,25,8,0,F M S,Eintracht Frankfurt,6,4.7312,10.2242,2.5478,2017
3603,Corentin Tolisso,26,1527,6,4.6262,4,2.4817,42,20,3,0,M S,Bayern Munich,6,4.6262,14.2881,9.233,2017
5247,Naby Keita,27,1970,6,3.3212,5,4.1641,42,40,7,2,M S,RasenBallsport Leipzig,6,3.3212,10.6103,5.0577,2017
44,Pablo De Blasis,25,1658,5,3.6903,2,2.335,29,29,2,0,F M S,Mainz 05,2,1.417,5.6499,2.5486,2017
45,Yunus Malli,31,2238,5,4.2827,4,2.9514,55,28,3,0,F M S,Wolfsburg,5,4.2827,8.7866,3.4378,2017
64,Filip Kostic,30,2412,5,8.6833,1,3.1117,66,30,2,0,F M S,Hamburger SV,5,7.1677,9.9845,2.0038,2017
241,Mathew Leckie,26,1846,5,1.7899,1,1.4188,23,17,3,0,M S,Hertha Berlin,5,1.7899,4.6301,2.0701,2017
262,Leonardo Bittencourt,22,1624,5,3.3172,3,2.365,32,24,4,0,F M S,FC Cologne,5,3.3172,7.3165,2.0574,2017
272,Caiuby,33,2860,5,4.3935,8,5.0559,74,34,8,0,F M S,Augsburg,5,4.3935,12.5469,5.444,2017
315,Matthias Ginter,34,3060,5,3.7851,2,1.1437,27,7,2,0,D M,Borussia M.Gladbach,5,3.7851,7.9916,6.3811,2017
321,Shinji Kagawa,19,1164,5,4.652,1,2.5234,24,21,0,0,M S,Borussia Dortmund,5,4.652,11.9969,6.2531,2017
329,Franck Ribéry,20,1212,5,3.4294,1,4.0224,20,34,3,0,F M S,Bayern Munich,5,3.4294,12.1406,6.7335,2017
360,Ádám Szalai,18,873,5,3.0861,1,0.7487,28,12,2,0,F S,Hoffenheim,5,3.0861,4.4134,0.9583,2017
392,Arjen Robben,21,1528,5,5.335,5,4.8987,51,33,0,0,F M S,Bayern Munich,5,4.5772,13.1287,5.8548,2017
2693,Marius Wolf,28,2374,5,3.0806,8,4.9716,35,33,4,0,D F M S,Eintracht Frankfurt,5,3.0806,10.112,4.4001,2017
5556,Ademola Lookman,11,579,5,2.8779,3,2.811,13,17,1,0,F M S,RasenBallsport Leipzig,5,2.8779,6.0097,1.8004,2017
6089,Chadrac Akolo,22,1107,5,4.5536,0,0.7896,33,13,2,0,F M S,VfB Stuttgart,5,3.7958,5.1749,0.8893,2017
6271,Ihlas Bebou,30,2133,5,5.656,2,4.9396,50,41,3,0,F M S,Hannover 96,5,5.656,11.7587,3.573,2017
96,Salif Sané,32,2880,4,1.6741,1,0.7881,28,9,6,0,D,Hannover 96,4,1.6741,5.1407,4.953,2017
135,Yuya Osako,25,1909,4,4.4752,2,1.9426,36,24,2,1,F M S,FC Cologne,4,4.4752,8.3516,3.9734,2017
209,Josip Drmic,13,460,4,2.5529,1,0.1363,18,2,1,0,F S,Borussia M.Gladbach,4,2.5529,3.4137,0.8884,2017
335,Leon Goretzka,26,1984,4,4.5418,2,1.1003,45,17,3,0,M S,Schalke 04,3,3.784,4.9738,2.1079,2017
350,Felix Klaus,28,1993,4,4.0902,2,1.8175,58,31,5,0,F M S,Hannover 96,4,4.0902,6.91,3.3547,2017
914,Nabil Bentaleb,16,1006,4,3.3075,3,0.6155,15,9,2,1,M S,Schalke 04,0,0.2763,1.6528,0.9653,2017
1275,Robin Quaison,24,1412,4,4.6141,1,1.2128,41,13,3,0,F M S,Mainz 05,4,4.6141,6.1313,1.0217,2017
2068,Yevhen Konoplyanka,27,1573,4,5.1389,4,4.9296,54,31,1,0,F M S,Schalke 04,4,5.1389,11.8479,3.1733,2017
2235,Bruma,28,1603,4,2.3667,2,3.524,41,26,0,0,D F M S,RasenBallsport Leipzig,4,2.3667,11.0854,7.0647,2017
2662,Christian Pulisic,32,2314,4,5.4837,5,5.3297,38,29,1,0,D F M S,Borussia Dortmund,4,5.4837,16.2218,7.1865,2017
3738,Sehrou Guirassy,15,832,4,6.292,0,0.5898,32,7,2,0,F S,FC Cologne,2,4.7764,5.4107,0.9191,2017
3834,Ishak Belfodil,26,1341,4,4.2017,1,2.7214,45,17,1,0,F M S,Werder Bremen,4,4.2017,6.7316,2.2611,2017
5250,Yussuf Poulsen,30,1655,4,7.173,2,2.1882,38,18,1,0,F S,RasenBallsport Leipzig,4,7.173,10.0338,1.6442,2017
5353,Josip Brekalo,27,1564,4,2.7417,1,1.6512,33,26,3,0,F M S,"VfB Stuttgart,Wolfsburg",4,2.7417,5.7859,2.7729,2017
6408,Emil Berggreen,14,653,4,2.2298,2,0.6839,13,7,2,0,F S,Mainz 05,4,2.2298,2.6649,0.5598,2017
62,Lukas Rupp,21,1175,3,2.2016,2,2.1396,16,17,1,0,M S,Hoffenheim,3,2.2016,7.5033,3.4635,2017
110,Theodor Gebre Selassie,32,2829,3,2.6628,0,1.3603,17,22,4,0,D M S,Werder Bremen,3,2.6628,7.1181,4.8999,2017
111,Jannik Vestergaard,32,2880,3,1.9636,0,0.6901,24,5,5,0,D,Borussia M.Gladbach,3,1.9636,6.8876,6.2068,2017
150,Josuha Guilavogui,29,2411,3,1.5654,2,1.8085,22,22,6,1,M S,Wolfsburg,3,1.5654,7.311,5.9935,2017
174,Aaron Hunt,29,2172,3,2.6055,2,4.3495,30,62,1,0,F M S,Hamburger SV,2,1.8477,8.2448,5.0153,2017
187,Christoph Kramer,27,2165,3,1.6738,0,0.52,12,14,5,0,M S,Borussia M.Gladbach,3,1.6738,5.0798,3.9414,2017
194,Admir Mehmedi,17,994,3,0.9741,3,2.5194,17,26,3,0,D M S,"Bayer Leverkusen,Wolfsburg",3,0.9741,4.8474,2.6523,2017
226,Kingsley Coman,21,1144,3,2.4699,3,3.8644,30,24,0,0,F M S,Bayern Munich,3,2.4699,11.8926,6.5658,2017
251,Benjamin Hübner,27,2324,3,2.3653,2,0.6194,22,11,9,0,D,Hoffenheim,3,2.3653,5.666,5.1115,2017
341,Franco Di Santo,30,1664,3,3.4983,1,1.5073,30,18,4,0,F M S,Schalke 04,2,2.7405,4.9273,1.1039,2017
412,André Hahn,23,1352,3,2.9503,0,0.769,42,7,0,0,F M S,Hamburger SV,3,2.9503,3.5047,0.7532,2017
2480,Jonathas,12,636,3,2.1812,3,1.6478,16,14,2,0,F S,Hannover 96,2,1.4234,2.8883,0.4507,2017
2674,Thilo Kehrer,28,2369,3,1.7504,0,0.4759,17,12,4,0,D M S,Schalke 04,3,1.7504,3.7375,3.2295,2017
4271,Janik Haberer,33,2777,3,4.4718,4,3.2095,41,33,9,0,F M S,Freiburg,2,2.9562,8.4432,3.2402,2017
5220,Kai Havertz,30,2131,3,3.5613,8,4.4742,37,31,3,0,F M S,Bayer Leverkusen,3,3.5613,17.3658,10.3415,2017
5230,Thomas Delaney,32,2796,3,3.1989,4,2.6873,54,30,5,0,M S,Werder Bremen,3,3.1989,6.4454,3.5254,2017
5231,Florian Kainz,30,1689,3,3.1787,3,2.9581,34,37,5,0,F M S,Werder Bremen,3,3.1787,6.6738,2.5125,2017
5243,Dayotchanculle Upamecano,28,2261,3,1.6386,0,0.3655,10,8,2,1,D S,RasenBallsport Leipzig,3,1.6386,5.1375,4.6781,2017
5248,Marcel Sabitzer,22,1792,3,3.1637,5,3.6991,61,34,4,0,F M S,RasenBallsport Leipzig,3,3.1637,10.1882,5.2315,2017
5257,Willi Orban,26,2128,3,1.4329,0,0.9749,11,7,5,1,D S,RasenBallsport Leipzig,3,1.4329,3.4846,3.1424,2017
5356,Breel Embolo,21,916,3,3.8391,0,0.1721,18,4,4,0,F M S,Schalke 04,3,3.8391,5.0019,1.5884,2017
5717,Amine Harit,31,2059,3,3.6977,3,3.9591,25,38,3,0,F M S,Schalke 04,2,2.9399,9.0601,3.1987,2017
6274,Andriy Yarmolenko,18,1043,3,5.0433,2,3.197,31,28,0,0,F M S,Borussia Dortmund,3,5.0433,10.2407,3.0886,2017
43,Danny Latza,29,2359,2,1.4431,1,1.6383,41,34,7,0,M S,Mainz 05,2,1.4431,5.2873,3.1027,2017
60,Christian Gentner,27,2415,2,2.5908,1,2.5177,24,26,3,0,M,VfB Stuttgart,2,2.5908,8.4141,4.8816,2017
63,Alexandru Maxim,22,956,2,1.5724,2,1.3827,27,19,4,0,M S,Mainz 05,2,1.5724,3.351,1.6736,2017
74,Pavel Kaderábek,28,2192,2,2.5188,3,3.211,23,22,5,0,D M S,Hoffenheim,2,2.5188,12.8489,7.888,2017
75,Niklas Süle,27,1917,2,0.9681,1,0.7179,17,5,1,0,D M S,Bayern Munich,2,0.9681,12.8165,12.4072,2017
82,Nadiem Amiri,28,1744,2,3.2074,3,3.4659,44,30,4,0,F M S,Hoffenheim,2,3.2074,11.1346,5.6857,2017
115,Fin Bartels,14,1129,2,2.6209,3,3.5316,22,23,0,0,F M,Werder Bremen,2,2.6209,6.8187,1.3043,2017
125,Maximilian Eggestein,33,2703,2,5.0759,3,2.2814,44,14,3,0,M S,Werder Bremen,2,5.0759,11.5993,6.0535,2017
131,Jonas Hector,20,1764,2,1.2214,2,1.8437,16,22,4,0,D M,FC Cologne,2,1.2214,4.9608,3.5339,2017
138,Frederik Sörensen,28,2003,2,2.7653,1,0.9884,15,6,10,0,D S,FC Cologne,2,2.7653,2.9832,1.5142,2017
139,Simon Zoller,17,965,2,3.1817,1,0.2964,9,10,3,0,F M S,FC Cologne,2,3.1817,3.7872,0.328,2017
144,Milos Jojic,25,1461,2,2.364,5,5.9629,40,32,3,0,M S,FC Cologne,2,2.364,6.2188,2.0274,2017
153,Maximilian Arnold,29,2452,2,1.9021,0,2.3269,34,37,8,1,M S,Wolfsburg,2,1.1443,4.9783,3.1763,2017
185,Wendell,26,2122,2,2.7175,3,2.4873,14,26,6,1,D,Bayer Leverkusen,0,0.4441,7.1433,5.7652,2017
212,Nico Elvedi,33,2916,2,2.103,2,2.0389,16,20,6,0,D,Borussia M.Gladbach,2,2.103,7.3028,5.2241,2017
219,Holger Badstuber,27,2171,2,0.736,0,0.0854,9,1,2,0,D M S,VfB Stuttgart,2,0.736,2.3001,2.2169,2017
229,Thiago Alcántara,19,1241,2,2.4428,2,1.855,24,29,3,0,F M S,Bayern Munich,2,2.4428,14.9506,11.4634,2017
264,Paul Verhaegh,31,2619,2,3.1179,2,1.6287,6,19,5,0,D M S,Wolfsburg,1,0.8446,6.2244,5.5802,2017
267,Philipp Max,33,2961,2,0.8173,12,8.8733,18,77,5,0,D M,Augsburg,2,0.8173,10.2221,5.2284,2017
270,Alexander Esswein,16,608,2,0.5407,1,0.2499,9,5,0,0,F M S,Hertha Berlin,2,0.5407,2.1626,1.5903,2017
271,Ja-Cheol Koo,28,2062,2,3.3115,0,1.1638,30,12,2,0,M S,Augsburg,2,3.3115,7.33,3.8501,2017
301,Zlatko Junuzovic,24,1638,2,3.4987,4,3.4759,42,41,2,0,F M S,Werder Bremen,2,3.4987,8.0406,3.2943,2017
306,Florian Niederlechner,10,709,2,3.0274,0,0.3269,24,7,1,0,F M S,Freiburg,2,2.2696,2.9251,0.7495,2017
307,Suat Serdar,25,1699,2,1.385,0,0.7611,39,19,3,0,M S,Mainz 05,2,1.385,3.2588,1.4896,2017
311,Sven Bender,29,2350,2,1.1965,0,0.1122,15,4,0,0,D,Bayer Leverkusen,2,1.1965,6.6082,6.4359,2017
359,Timothy Chandler,24,1892,2,1.8212,4,2.5047,24,24,3,0,D M S,Eintracht Frankfurt,2,1.8212,4.4178,2.3474,2017
371,Sokratis,30,2376,2,1.1818,0,0.2207,15,5,5,1,D S,Borussia Dortmund,2,1.1818,8.613,8.3917,2017
391,David Alaba,23,1548,2,1.0756,2,2.4774,24,23,1,0,D S,Bayern Munich,2,1.0756,11.9379,10.1011,2017
421,Lars Bender,21,1611,2,1.3075,4,2.1158,20,20,5,0,D M S,Bayer Leverkusen,2,1.3075,6.5482,4.6838,2017
422,Mario Götze,23,1620,2,2.1476,3,5.3395,23,39,1,0,M S,Borussia Dortmund,2,2.1476,10.7997,6.0458,2017
1577,Marko Pjaca,7,257,2,0.3995,0,0.0,6,0,0,0,F S,Schalke 04,2,0.3995,0.537,0.2724,2017
1936,Niklas Moisander,25,2250,2,1.1852,0,0.8886,18,8,6,0,D,Werder Bremen,2,1.1852,5.4957,4.7565,2017
2453,Marc Bartra,12,801,2,0.1378,1,1.1594,5,5,1,0,D S,Borussia Dortmund,2,0.1378,2.6802,1.5273,2017
2642,Nuri Sahin,18,1230,2,1.8432,2,2.7098,25,22,2,0,M S,Borussia Dortmund,2,1.8432,8.6455,4.8008,2017
2676,Erik Thommy,20,1168,2,2.8608,4,2.2932,34,24,1,0,M S,"Augsburg,VfB Stuttgart",2,2.8608,6.3491,2.9664,2017
3388,Karim Rekik,26,2306,2,0.2051,2,1.0169,7,2,4,0,D,Hertha Berlin,2,0.2051,4.3463,4.3334,2017
3962,Anastasios Donis,18,951,2,4.1275,2,2.4104,38,12,1,0,F M S,VfB Stuttgart,2,4.1275,6.5039,0.3202,2017
4804,Abdou Diallo,27,2416,2,1.7805,1,0.2228,12,4,5,0,D,Mainz 05,2,1.7805,3.6395,3.5264,2017
5224,Bobby Wood,24,1610,2,4.6544,0,1.5839,39,18,1,1,F M S,Hamburger SV,1,3.8966,5.6723,1.2064,2017
5249,Emil Forsberg,21,1373,2,3.3092,2,2.2568,35,39,0,1,M S,RasenBallsport Leipzig,1,2.5515,7.6826,5.0679,2017
5254,Marcel Halstenberg,15,1175,2,1.4293,2,1.3263,25,15,3,0,D S,RasenBallsport Leipzig,2,1.4293,4.8467,3.4249,2017
5261,Kevin Danso,16,1112,2,2.1476,0,0.2682,9,4,2,0,D S,Augsburg,2,2.1476,1.1688,1.0582,2017
5270,Gerrit Holtmann,17,894,2,0.8731,1,1.3159,20,9,1,0,D F M S,Mainz 05,2,0.8731,3.7029,1.8278,2017
5273,Kerem Demirbay,19,1205,2,2.0496,2,2.2916,23,31,3,0,M S,Hoffenheim,1,1.2918,5.4678,3.5918,2017
6081,Dennis Geiger,21,1598,2,1.7028,1,1.3235,21,26,9,0,M S,Hoffenheim,2,1.7028,6.9152,4.3723,2017
6096,Sergio Córdova,26,548,2,1.5394,0,0.5851,14,8,3,0,F S,Augsburg,2,1.5394,2.891,0.9184,2017
6142,Tim Kleindienst,22,1130,2,3.5704,3,2.172,44,9,2,0,F S,Freiburg,2,3.5704,4.1551,0.5309,2017
6147,Denis Zakaria,30,2321,2,1.2373,1,0.5516,20,14,11,0,M S,Borussia M.Gladbach,2,1.2373,6.6335,5.19,2017
6273,Robin Koch,26,1916,2,0.82,1,0.8963,13,6,3,0,D M S,Freiburg,2,0.82,2.1994,2.1055,2017
6348,Jann-Fiete Arp,18,845,2,1.9806,0,0.5051,17,4,1,0,F S,Hamburger SV,2,1.9806,2.7503,0.9658,2017
6352,Valentino Lazaro,26,1853,2,2.2435,5,4.1434,18,28,4,0,M S,Hertha Berlin,2,2.2435,8.6359,3.6682,2017
6708,Bote Baku,3,236,2,0.7679,0,0.2261,5,1,1,0,M,Mainz 05,2,0.7679,1.5356,0.7937,2017
8,Jérôme Gondorf,21,796,1,1.76,1,0.789,16,7,4,0,F M S,Werder Bremen,1,1.76,3.3268,0.8694,2017
28,Mitchell Weiser,24,1985,1,0.5426,2,3.2767,14,39,2,0,D M S,Hertha Berlin,1,0.5426,8.6216,6.3046,2017
38,Daniel Brosinski,29,2504,1,1.6644,5,3.0927,32,43,0,0,D M S,Mainz 05,0,0.9066,4.6361,2.6754,2017
40,Stefan Bell,25,2174,1,1.156,0,0.4643,12,8,8,0,D S,Mainz 05,1,1.156,2.131,1.9898,2017
42,Julian Baumgartlinger,22,1393,1,0.7073,0,0.5908,11,10,3,0,D M S,Bayer Leverkusen,1,0.7073,7.0841,6.2842,2017
49,Christian Clemens,14,637,1,1.2862,0,1.5892,17,9,2,0,M S,FC Cologne,1,1.2862,3.4397,0.9465,2017
52,Alexander Hack,15,1288,1,0.6507,0,0.1967,13,5,2,0,D S,Mainz 05,1,0.6507,2.0307,1.8699,2017
90,Sebastian Rudy,25,1514,1,1.1593,4,1.4912,19,20,2,0,M S,Bayern Munich,1,1.1593,9.9975,8.4416,2017
98,Kenan Karaman,22,844,1,1.4918,0,0.4665,17,7,2,0,F M S,Hannover 96,1,1.4918,3.3338,1.8401,2017
103,Charlison Benschop,7,181,1,0.2632,0,0.0552,5,1,0,0,M S,Hannover 96,1,0.2632,0.3456,0.1512,2017
106,Waldemar Anton,27,2276,1,1.9441,0,0.0367,23,2,1,0,D M S,Hannover 96,1,1.9441,4.944,4.69,2017
114,Philipp Bargfrede,27,1878,1,0.4143,1,0.882,15,8,5,0,D M S,Werder Bremen,1,0.4143,4.8515,3.714,2017
116,Florian Grillitsch,25,1893,1,1.1296,2,1.8319,19,27,5,0,M S,Hoffenheim,1,1.1296,7.9655,5.4526,2017
122,Claudio Pizarro,16,570,1,1.8637,1,0.4627,16,7,0,0,F M S,FC Cologne,1,1.8637,2.4338,1.1297,2017
129,Dominique Heintz,31,2790,1,0.3557,0,0.9997,8,8,3,0,D,FC Cologne,1,0.3557,4.474,4.0383,2017
134,Marcel Risse,16,1166,1,0.6372,3,2.7363,18,21,1,0,D M S,FC Cologne,1,0.6372,3.4319,1.9151,2017
140,Yannick Gerhardt,17,1219,1,0.7026,1,0.607,9,13,1,0,D M S,Wolfsburg,1,0.7026,2.9887,2.0801,2017
154,André Schürrle,18,1235,1,3.6087,4,3.4928,36,18,0,0,F M S,Borussia Dortmund,1,2.8509,9.0426,3.3635,2017
161,Robin Knoche,24,2106,1,0.7555,2,0.3305,6,4,2,0,D,Wolfsburg,1,0.7555,4.1168,3.6213,2017
168,Gideon Jung,30,2567,1,0.6521,1,0.9211,7,9,7,1,D M S,Hamburger SV,1,0.6521,3.1217,1.7168,2017
170,Nicolai Müller,2,24,1,0.0407,0,0.013,1,1,0,0,M S,Hamburger SV,1,0.0407,0.013,0.0,2017
186,Karim Bellarabi,24,1129,1,3.0432,3,3.9823,44,28,2,0,D M S,Bayer Leverkusen,1,3.0432,8.5207,2.372,2017
188,Kevin Kampl,27,2051,1,1.3723,3,3.1865,29,52,3,0,M S,"Bayer Leverkusen,RasenBallsport Leipzig",1,1.3723,9.4988,7.131,2017
197,Kyriakos Papadopoulos,29,2610,1,1.3584,1,0.3144,23,7,11,1,D,Hamburger SV,1,1.3584,3.1132,2.7294,2017
203,Julian Korb,28,2348,1,1.4816,1,1.4522,10,23,8,0,D F M,Hannover 96,1,1.4816,6.1148,3.8249,2017
206,Oscar Wendt,28,2467,1,1.6762,1,2.0765,18,24,2,0,D M,Borussia M.Gladbach,1,1.6762,8.6584,5.8992,2017
220,Jérôme Boateng,19,1646,1,1.0082,2,1.7808,13,13,4,0,D,Bayern Munich,1,1.0082,9.5942,8.3112,2017
221,Rafinha,27,1839,1,0.5152,2,1.6763,7,22,4,0,D S,Bayern Munich,1,0.5152,13.2481,11.9565,2017
223,Joshua Kimmich,29,2336,1,0.512,10,5.9493,9,53,1,0,D S,Bayern Munich,1,0.512,18.2493,15.225,2017
225,Javi Martínez,22,1607,1,1.2642,2,1.8335,22,11,1,0,D M S,Bayern Munich,1,1.2642,9.9976,9.281,2017
249,Danny da Costa,17,1197,1,0.9118,2,1.2524,9,14,1,0,D M S,Eintracht Frankfurt,1,0.9118,4.5815,3.2105,2017
254,Steven Zuber,20,1454,1,0.9485,2,1.1162,15,15,2,0,D M S,Hoffenheim,1,0.9485,4.1464,2.6293,2017
257,Jeremy Toljan,18,1388,1,0.1942,2,1.3949,8,13,1,0,D M S,"Borussia Dortmund,Hoffenheim",1,0.1942,7.2286,5.8592,2017
269,Dominik Kohr,28,1664,1,3.2998,1,1.4,40,18,8,1,M S,Bayer Leverkusen,1,3.2998,11.0201,7.4505,2017
290,Mijat Gacinovic,29,1821,1,3.3351,3,3.0775,37,22,4,0,F M S,Eintracht Frankfurt,1,3.3351,7.3565,2.0352,2017
293,Marco Russ,19,1149,1,0.6813,0,0.0793,7,2,3,0,D S,Eintracht Frankfurt,1,0.6813,1.8349,1.796,2017
294,Gian-Luca Waldschmidt,21,790,1,2.6708,0,0.7165,31,7,0,0,F M S,Hamburger SV,1,2.6708,3.1357,1.287,2017
326,Pascal Stenzel,25,1937,1,0.4162,0,0.6708,15,17,3,0,D M S,Freiburg,1,0.4162,2.3944,1.5296,2017
327,Fabian Johnson,10,461,1,0.8578,0,0.8545,7,3,0,0,M S,Borussia M.Gladbach,1,0.8578,1.0767,0.2826,2017
356,Alexander Meier,1,2,1,0.3098,0,0.0,1,0,0,0,S,Eintracht Frankfurt,1,0.3098,0.4447,0.1349,2017
372,Julian Weigl,25,1944,1,0.115,0,0.1794,5,7,4,0,D M S,Borussia Dortmund,1,0.115,11.3199,11.1161,2017
373,Mats Hummels,26,2213,1,1.7163,1,0.2796,27,8,3,0,D S,Bayern Munich,1,1.7163,16.0741,15.6613,2017
386,Gojko Kacar,6,229,1,0.5472,0,0.0,3,0,1,0,D S,Augsburg,1,0.5472,0.1045,0.0615,2017
403,Lukas Klünter,19,1333,1,1.7954,0,1.0114,17,13,6,0,D F M S,FC Cologne,1,1.7954,4.3516,1.9002,2017
418,Niklas Stark,26,2209,1,0.9859,1,0.3966,11,4,2,0,D M S,Hertha Berlin,1,0.9859,5.7373,5.4809,2017
430,Aron Jóhannsson,12,264,1,1.7822,0,0.9654,9,7,0,0,M S,Werder Bremen,1,1.7822,3.2068,1.1232,2017
433,Nico Schulz,27,1767,1,1.4369,2,2.6064,17,27,3,0,D M S,Hoffenheim,1,1.4369,8.3525,5.6595,2017
441,Fabian Frei,11,809,1,0.7531,0,0.703,9,9,1,0,M S,Mainz 05,1,0.7531,1.8648,0.9222,2017
454,Charles Aránguiz,27,2316,1,2.7381,3,1.1621,34,23,4,0,M,Bayer Leverkusen,1,2.7381,12.4416,10.3251,2017
1786,Bartosz Kapustka,7,233,1,0.1293,0,0.0,4,0,0,0,F M S,Freiburg,1,0.1293,0.1558,0.0265,2017
1966,Jakub Blaszczykowski,9,518,1,0.0966,0,0.4511,1,7,0,0,M S,Wolfsburg,1,0.0966,1.6817,1.2523,2017
2210,Jorge Meré,22,1888,1,0.21,1,0.2945,3,1,6,0,D S,FC Cologne,1,0.21,2.2803,1.9705,2017
2456,Omar Mascarell,9,771,1,0.2837,0,0.4415,4,7,4,0,M S,Eintracht Frankfurt,1,0.2837,2.9219,2.3171,2017
2653,Iver Fossum,19,1298,1,1.0224,1,1.6548,22,16,0,0,M S,Hannover 96,1,1.0224,4.2769,2.5399,2017
2661,Marco Fabián,7,417,1,1.1065,0,0.5278,17,8,0,0,F M S,Eintracht Frankfurt,1,1.1065,2.3904,0.9176,2017
2691,Milos Veljkovic,30,2658,1,0.2237,0,0.322,4,5,2,0,D,Werder Bremen,1,0.2237,4.2687,4.2108,2017
3254,Lamine Sané,11,788,1,0.7956,0,0.0,5,0,1,0,D S,Werder Bremen,1,0.7956,0.6027,0.6027,2017
3307,Vincent Koziello,12,786,1,0.1807,0,0.4378,3,6,3,0,M S,FC Cologne,1,0.1807,3.8139,3.3268,2017
3363,Benjamin Pavard,34,3060,1,0.635,0,1.1756,11,8,2,0,D M,VfB Stuttgart,1,0.635,3.1859,3.1267,2017
3455,Raphael Guerreiro,9,545,1,1.0288,1,1.1739,9,9,0,0,D M S,Borussia Dortmund,1,1.0288,3.2302,1.9747,2017
4243,Christian Günter,34,3060,1,1.7115,3,3.6453,26,50,2,0,D M,Freiburg,1,0.9537,7.0363,4.8704,2017
4250,Nicolas Höfler,27,2260,1,0.5271,3,1.5645,11,17,6,1,M S,Freiburg,1,0.5271,5.44,4.8373,2017
4270,Andreas Beck,23,1935,1,0.21,1,1.3916,8,15,6,0,D S,VfB Stuttgart,1,0.21,2.9417,2.5771,2017
4287,Sejad Salihovic,10,366,1,0.91,0,0.3103,9,8,1,0,M S,Hamburger SV,0,0.1522,0.6802,0.4362,2017
4344,Florian Kath,24,625,1,0.8908,0,0.2632,16,6,3,0,F M S,Freiburg,1,0.8908,1.4549,0.4066,2017
4764,Jean-Philippe Gbamin,30,2592,1,0.8872,3,1.4264,26,13,5,0,D M S,Mainz 05,1,0.8872,4.4489,3.2911,2017
5222,Joel Pohjanpalo,7,101,1,1.0717,0,0.0,5,0,0,0,S,Bayer Leverkusen,1,1.0717,1.1473,0.0756,2017
5226,Walace,18,1324,1,0.5865,2,1.2643,18,12,3,0,M S,Hamburger SV,1,0.5865,2.6447,1.5007,2017
5236,Danny Blum,2,26,1,0.5377,0,0.0,2,0,0,0,S,Eintracht Frankfurt,1,0.5377,0.517,0.0,2017
5238,Jordan Torunarigha,12,660,1,0.9437,0,0.0479,2,1,0,1,D S,Hertha Berlin,1,0.9437,1.2511,1.2032,2017
5240,Ondrej Duda,17,750,1,0.9567,0,0.3503,8,3,3,0,M S,Hertha Berlin,1,0.9567,2.6441,1.3581,2017
5245,Bernardo,18,1349,1,0.4266,1,0.655,12,6,2,0,D S,RasenBallsport Leipzig,1,0.4266,3.5715,3.2766,2017
5251,Rani Khedira,30,2286,1,1.1135,1,0.67,12,9,8,0,D M S,Augsburg,1,1.1135,3.5245,2.7228,2017
5264,Caglar Söyüncü,26,2152,1,0.9051,0,0.0,9,0,4,2,D S,Freiburg,1,0.9051,2.5891,2.4936,2017
5286,Douglas Santos,27,2380,1,0.7709,1,1.8117,21,22,6,0,D M S,Hamburger SV,1,0.7709,6.0997,4.1615,2017
5292,Manuel Gulde,17,1530,1,1.1504,0,0.033,9,1,1,0,D,Freiburg,1,1.1504,1.4626,1.2051,2017
5358,Lukas Klostermann,26,2200,1,1.0453,0,1.6015,11,15,2,0,D S,RasenBallsport Leipzig,1,1.0453,5.7795,3.5775,2017
5673,Simon Falette,27,2208,1,1.6589,0,0.5975,15,8,10,1,D S,Eintracht Frankfurt,1,1.6589,3.715,3.4265,2017
6083,Ludwig Augustinsson,29,2536,1,1.2173,0,2.3457,24,28,3,0,D M,Werder Bremen,1,1.2173,7.1134,5.1718,2017
6087,Takuma Asano,15,712,1,2.0496,0,1.2178,17,10,1,0,F M S,VfB Stuttgart,1,2.0496,3.2035,0.2118,2017
6092,Berkay Özcan,17,1011,1,1.4643,2,1.5268,12,15,1,0,M S,VfB Stuttgart,1,1.4643,2.5503,0.5831,2017
6100,Felix Uduokhai,19,1552,1,0.1311,0,0.0293,4,1,1,1,D S,Wolfsburg,1,0.1311,2.2873,2.2581,2017
6103,Dan-Axel Zagadou,11,649,1,0.4924,0,0.1085,9,2,0,1,D S,Borussia Dortmund,1,0.4924,2.7571,2.6058,2017
6316,Panagiotis Retsos,24,1716,1,0.5706,3,1.175,12,7,6,0,D S,Bayer Leverkusen,1,0.5706,6.782,6.658,2017
6345,Jadon Sancho,12,682,1,1.9634,4,2.7182,10,19,0,0,F S,Borussia Dortmund,1,1.9634,8.9831,4.9072,2017
6351,Robin Hack,3,63,1,0.0667,0,0.0563,2,1,0,0,F S,Hoffenheim,1,0.0667,0.2913,0.1683,2017
6357,Marco Richter,12,597,1,0.6682,0,1.4133,12,8,0,0,M S,Augsburg,1,0.6682,2.7,0.718,2017
