id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
4076,Jason,27,1796,1,2.6234,2,2.8406,33,26,2,0,F M S,Levante,1,2.6234,5.5452,1.2755,2017
4741,Cheick Doukoure,19,1025,1,0.9946,0,0.2671,18,4,4,0,M S,Levante,1,0.9946,1.822,0.8837,2017
5064,Dimitrios Siovas,24,2063,1,1.6501,1,0.8127,18,2,8,1,D,Leganes,1,1.6501,3.3853,3.3658,2017
5075,Rubén Peña,28,1725,1,0.5938,0,0.8551,12,17,1,0,D F M S,Eibar,1,0.5938,3.2486,2.4574,2017
5077,Mikel Vesga,12,814,1,1.2148,1,0.5998,7,8,6,0,M S,Athletic Club,1,1.2148,2.0852,1.1165,2017
5079,Erik Exposito,10,455,1,0.6503,0,0.2468,9,4,0,0,F S,Las Palmas,1,0.6503,1.2788,0.4879,2017
5080,Emre Colak,26,1461,1,1.4103,1,3.8362,17,37,4,0,F M S,Deportivo La Coruna,1,1.4103,8.8021,5.8391,2017
5085,Marc Navarro,19,1102,1,0.6132,0,0.8447,20,9,3,0,D S,Espanyol,1,0.6132,2.552,1.903,2017
5119,Martín Mantovani,14,1018,1,1.1187,0,0.1151,5,2,3,0,D S,Leganes,1,1.1187,0.3911,0.3735,2017
5134,Óscar Melendo,18,668,1,0.5073,1,0.4416,8,9,1,0,M S,Espanyol,1,0.5073,1.9787,1.1289,2017
5153,Kévin Rodrigues,20,1632,1,0.3187,2,1.0057,14,15,2,0,D S,Real Sociedad,1,0.3187,5.3185,4.3419,2017
5162,Nacho Vidal,7,447,1,0.4082,0,0.0173,3,1,1,0,D S,Valencia,1,0.4082,0.9553,0.5605,2017
5209,Naranjo,16,561,1,0.6575,0,0.3012,9,7,2,0,M S,Leganes,1,0.6575,0.7932,0.2195,2017
5272,Emre Mor,23,643,1,0.7804,2,1.9866,12,14,4,0,F M S,Celta Vigo,1,0.7804,2.9539,1.4581,2017
6114,Pedro Alcalá,8,692,1,1.0011,0,0.2762,8,1,4,0,D,Girona,1,1.0011,0.6823,0.6733,2017
6116,Álex Granell,34,2859,1,2.3346,7,7.581,44,74,11,0,M S,Girona,1,1.5913,7.989,5.76,2017
6135,Guido Pizarro,24,1754,1,0.9151,0,0.9332,13,8,9,0,M S,Sevilla,1,0.9151,6.3101,5.3709,2017
6136,Mario Hermoso,22,1928,1,1.3885,0,0.1395,10,5,5,1,D,Espanyol,1,1.3885,3.9376,3.7983,2017
6149,Unai Núñez,33,2942,1,3.3253,0,0.6676,21,3,11,0,D,Athletic Club,1,3.3253,6.2049,6.0929,2017
6150,Iñigo Córdoba,30,1459,1,1.3143,1,2.0641,18,16,3,0,M S,Athletic Club,1,1.3143,6.3164,3.4249,2017
6151,Djené Dakonam,36,3240,1,0.5382,0,0.1858,11,3,9,0,D,Getafe,1,0.5382,3.1055,2.9513,2017
6152,Álvaro Jiménez,13,521,1,0.5149,1,0.7418,9,7,3,1,M S,Getafe,1,0.5149,1.2114,0.1993,2017
6153,Gaku Shibasaki,22,1003,1,0.887,0,0.8746,10,9,2,0,F M S,Getafe,1,0.887,3.0653,1.6602,2017
6166,Francis,14,993,1,0.2545,0,0.5319,4,8,2,0,D F M S,Real Betis,1,0.2545,3.5299,3.1712,2017
6215,Sergio Postigo,30,2426,1,0.2612,0,0.8656,7,5,6,0,D S,Levante,1,0.2612,6.2973,5.8989,2017
6216,Chema Rodríguez,25,2016,1,0.2938,1,0.778,7,4,7,1,D S,Levante,1,0.2938,4.4956,3.7397,2017
6226,Iván Alejo,22,1110,1,0.4846,3,2.0286,13,17,5,0,F M S,Eibar,1,0.4846,3.217,0.8361,2017
6227,Brais Méndez,20,949,1,1.8408,1,1.8268,22,10,0,0,F M S,Celta Vigo,1,1.8408,6.1128,2.7582,2017
6368,Mathías Olivera,3,101,1,0.262,0,0.0801,1,1,0,0,M S,Getafe,1,0.262,0.4103,0.1483,2017
6494,Roger Martínez,8,224,1,0.5255,0,0.0,11,0,1,0,F S,Villarreal,1,0.5255,0.5861,0.158,2017
6496,Ermedin Demirovic,3,181,1,1.3444,1,0.0422,6,1,0,0,F S,Alaves,1,1.3444,1.4718,0.1014,2017
6533,Anthony Lozano,14,455,1,1.0592,0,0.2237,17,4,0,0,F M S,Girona,1,1.0592,1.6473,0.4511,2017
46,Jairo Samperio,11,556,0,0.6381,0,0.649,9,4,1,0,D F M S,Las Palmas,0,0.6381,0.9475,0.2864,2017
55,Przemyslaw Tyton,2,97,0,0.0,0,0.0,0,0,0,0,GK S,Deportivo La Coruna,0,0.0,0.0,0.0,2017
336,Johannes Geis,14,666,0,0.1713,1,0.4121,6,5,0,0,D M S,Sevilla,0,0.1713,1.9723,1.8489,2017
493,Gabriel,30,2584,0,1.048,0,0.0607,15,3,5,1,D S,Valencia,0,1.048,5.0237,4.887,2017
580,Costel Pantilimon,6,540,0,0.0,0,0.0,0,0,0,0,GK,Deportivo La Coruna,0,0.0,0.231,0.231,2017
582,Jurado,29,1514,0,0.9846,3,1.5759,13,16,1,0,F M S,Espanyol,0,0.9846,3.377,1.3345,2017
667,Carlos Sánchez,14,1123,0,0.0694,0,0.3074,4,3,3,0,M S,Espanyol,0,0.0694,1.8788,1.5747,2017
670,Carles Gil,10,480,0,0.3009,1,1.2444,10,12,0,0,F M S,Deportivo La Coruna,0,0.3009,2.8851,2.034,2017
715,Jefferson Montero,4,55,0,0.0,0,0.0,0,0,0,0,S,Getafe,0,0.0,0.029,0.029,2017
721,Jordi Amat,25,2057,0,0.366,0,0.0904,7,5,6,2,D M S,Real Betis,0,0.366,6.9841,6.7333,2017
860,Marc Muniesa,13,1130,0,0.0854,1,0.0472,2,1,2,0,D,Girona,0,0.0854,1.3998,1.3526,2017
871,Bojan,13,437,0,0.7815,0,0.1145,5,2,0,0,F S,Alaves,0,0.7815,1.1051,0.6071,2017
895,Mathieu Flamini,8,484,0,0.0682,0,0.0878,1,1,1,1,M S,Getafe,0,0.0682,0.3082,0.1521,2017
1003,Pablo Maffeo,33,2655,0,0.7782,1,2.9813,25,28,10,0,D M S,Girona,0,0.7782,9.6875,6.71,2017
1095,Ezequiel Muñoz,19,1407,0,0.1804,1,0.7068,5,5,2,0,D S,Leganes,0,0.1804,0.7035,0.7035,2017
1167,Alberto Aquilani,21,1293,0,0.4887,0,0.4539,12,12,4,0,M S,Las Palmas,0,0.4887,3.0569,2.7752,2017
1189,Lucas Boyé,13,264,0,0.7773,0,0.1905,7,2,2,0,F S,Celta Vigo,0,0.7773,1.2763,0.4284,2017
1297,Neto,33,2970,0,0.4787,0,0.0,1,0,2,0,GK,Valencia,0,0.4787,2.8386,2.8386,2017
1508,Jeison Murillo,17,1375,0,0.0829,0,0.0,2,0,4,0,D S,Valencia,0,0.0829,4.3152,4.3152,2017
1537,Sasa Lukic,16,996,0,0.0204,1,1.1172,2,8,4,0,M S,Levante,0,0.0204,4.9838,3.8637,2017
1548,Adalberto Peñaranda,13,811,0,0.6519,0,0.4804,21,11,3,0,F M S,Malaga,0,0.6519,2.0621,1.0826,2017
1594,Hernán Toledo,15,613,0,0.1632,1,0.73,3,6,2,0,D F M S,Las Palmas,0,0.1632,1.9107,1.1655,2017
1618,Diego López,10,853,0,0.0,0,0.0,0,0,1,0,GK,Espanyol,0,0.0,0.2574,0.2574,2017
1635,Thomas Vermaelen,14,1016,0,0.1987,1,0.3396,3,3,3,0,D S,Barcelona,0,0.1987,4.3789,4.0393,2017
1680,Luis Hernández,36,3240,0,0.1729,1,0.4443,5,6,8,0,D,Malaga,0,0.1729,2.842,2.7242,2017
1706,Antonio Barragán,29,2378,0,0.7094,6,3.1375,9,21,7,0,D M S,Real Betis,0,0.7094,9.6902,6.8639,2017
1716,Bernardo,34,2868,0,2.1794,3,1.2985,25,7,7,0,D S,Girona,0,2.1794,2.7925,2.3687,2017
1724,Isaac Success,9,498,0,0.4134,1,1.6378,8,7,0,0,F M S,Malaga,0,0.4134,2.2391,0.1879,2017
1810,Roberto Soriano,22,1131,0,1.6099,0,0.8033,21,13,3,0,M S,Villarreal,0,1.6099,4.9752,2.9545,2017
1823,Lucas Digne,12,702,0,0.325,2,1.7538,2,6,2,0,D S,Barcelona,0,0.325,4.9064,2.9185,2017
1884,Facundo Roncaglia,21,1490,0,0.5218,0,0.1156,4,2,2,0,D S,Celta Vigo,0,0.5218,6.6788,6.5738,2017
1891,Guilherme,31,2646,0,1.8251,0,1.297,38,15,11,0,M,Deportivo La Coruna,0,1.8251,8.623,7.5289,2017
1950,Martín Montoya,25,2152,0,0.2494,4,1.9881,8,13,7,0,D S,Valencia,0,0.2494,7.3377,6.1295,2017
1951,Sime Vrsaljko,21,1696,0,0.1646,4,2.8771,3,14,7,0,D M S,Atletico Madrid,0,0.1646,3.9596,2.6197,2017
1977,Manuel Iturra,20,1585,0,0.4006,0,0.66,2,7,6,0,D M S,Malaga,0,0.4006,4.4248,3.7937,2017
1987,Zdravko Kuzmanovic,8,482,0,0.089,1,0.5424,3,8,0,2,M S,Malaga,0,0.089,1.9006,1.3382,2017
2062,Nico Pareja,5,407,0,0.1662,0,0.0616,3,1,2,0,D,Sevilla,0,0.1662,0.0396,0.0396,2017
2064,Sergio Escudero,27,2330,0,1.1754,2,0.9792,19,14,10,0,D S,Sevilla,0,1.1754,8.4104,7.1278,2017
2069,Daniel Carriço,6,457,0,0.0833,0,0.0627,2,2,1,0,D S,Sevilla,0,0.0833,2.1862,2.1862,2017
2072,Sergio Rico,24,2156,0,0.0,0,0.0,0,0,2,0,GK S,Sevilla,0,0.0,1.6552,1.6552,2017
2074,Borja Lasso,1,57,0,0.0,0,0.0736,0,1,0,0,M,Sevilla,0,0.0,0.0736,0.0,2017
2075,Andrés Fernández,3,226,0,0.0,0,0.0,0,0,0,0,GK,Villarreal,0,0.0,0.1417,0.1417,2017
2080,Rubén Pérez,31,2523,0,0.2346,0,0.6005,17,14,13,0,M S,Leganes,0,0.2346,6.7045,6.2918,2017
2090,Marc-André ter Stegen,37,3330,0,0.0,0,0.0,0,0,0,0,GK,Barcelona,0,0.0,11.0898,11.0898,2017
2091,Javier Mascherano,7,541,0,0.0,0,0.3192,0,3,0,0,D S,Barcelona,0,0.0,1.5621,1.4565,2017
2107,Pau López,29,2567,0,0.0,0,0.0643,0,2,3,0,GK S,Espanyol,0,0.0,2.0367,1.9724,2017
2108,Javi López,14,965,0,0.1328,0,0.6702,3,5,4,0,D S,Espanyol,0,0.1328,2.4734,2.2699,2017
2110,Rubén Duarte,24,2144,0,0.3135,2,1.8132,8,19,8,1,D,Alaves,0,0.3135,4.773,3.7905,2017
2112,Papakouly Diop,20,1206,0,0.6063,0,0.1537,15,6,7,0,M S,"Eibar,Espanyol",0,0.6063,2.7054,2.3413,2017
2113,Víctor Sánchez,30,2465,0,0.4498,2,0.4891,13,5,13,0,D M S,Espanyol,0,0.4498,6.0898,5.603,2017
2115,Hernán Pérez,14,504,0,0.3497,0,0.417,8,6,3,0,M S,"Alaves,Espanyol",0,0.3497,1.086,0.431,2017
2125,Ander Capa,33,2244,0,0.2027,1,1.6207,6,14,4,0,D M S,Eibar,0,0.2027,4.949,3.9201,2017
2126,Mauro Dos Santos,14,977,0,0.017,0,0.0,1,0,3,0,D S,Leganes,0,0.017,0.3722,0.3722,2017
2128,David Juncà,15,901,0,0.0499,2,1.4853,3,14,3,0,D S,Eibar,0,0.0499,2.7193,2.2414,2017
2130,Dani García,32,2786,0,0.3793,1,1.1271,20,17,14,0,M,Eibar,0,0.3793,6.9844,6.2095,2017
2131,Keko,21,1223,0,1.6467,2,1.7075,18,14,3,0,M S,Malaga,0,1.6467,3.8596,0.8585,2017
2138,Asier Riesgo,1,90,0,0.0,0,0.0,0,0,0,0,GK,Eibar,0,0.0,0.0,0.0,2017
2141,Antonio Adán,30,2700,0,0.0,2,0.5096,0,4,4,0,GK,Real Betis,0,0.0,3.1288,2.6821,2017
2144,Alfred N&#039;Diaye,2,99,0,0.0,0,0.0,0,0,0,0,D S,Villarreal,0,0.0,0.0169,0.0169,2017
2151,Francisco Molinero,10,564,0,0.0775,0,0.1356,4,2,5,0,D S,Getafe,0,0.0775,0.6324,0.5139,2017
2156,Dani Giménez,4,308,0,0.0,0,0.04,0,1,0,0,GK,Real Betis,0,0.0,0.7205,0.6806,2017
2157,Yoel,1,90,0,0.0,0,0.0,0,0,0,0,GK,Eibar,0,0.0,0.0244,0.0244,2017
2159,Tito,9,604,0,0.0239,0,0.0798,1,1,0,0,D S,Leganes,0,0.0239,0.4842,0.4044,2017
2165,Jozabed,24,1484,0,1.8309,4,2.4206,18,21,7,0,M S,Celta Vigo,0,1.8309,9.2747,6.678,2017
2168,Bebé,9,358,0,0.2433,1,1.6278,9,8,0,0,M S,Eibar,0,0.2433,1.495,1.3276,2017
2175,Iván López,3,174,0,0.0097,1,0.6155,1,1,0,0,D,Levante,0,0.0097,0.9889,0.3637,2017
2182,Jefferson Lerma,26,2142,0,1.0174,1,1.547,27,18,16,0,M S,Levante,0,1.0174,6.4126,4.4627,2017
2187,Toño,12,1080,0,0.0749,1,1.3237,2,7,2,0,D,Levante,0,0.0749,2.2152,1.5423,2017
2188,Rubén Martínez,28,2478,0,0.0,0,0.0,0,0,3,0,GK S,Deportivo La Coruna,0,0.0,1.1789,1.1789,2017
2189,Pedro López,21,1604,0,0.0663,0,0.3549,3,7,3,0,D S,Levante,0,0.0663,2.8116,2.4355,2017
2190,Vicente Guaita,33,2970,0,0.0,0,0.1472,0,1,1,0,GK,Getafe,0,0.0,0.9414,0.7942,2017
2191,Vigaray,12,895,0,0.2537,0,0.0298,4,2,6,0,D S,Alaves,0,0.2537,0.8125,0.5554,2017
2195,Mehdi Lacen,19,1121,0,0.276,0,0.274,7,5,3,0,M S,"Getafe,Malaga",0,0.276,1.7199,1.2504,2017
2197,Pedro León,12,928,0,0.8042,3,2.3757,24,29,1,0,F M S,Eibar,0,0.8042,1.7306,0.2944,2017
2208,Iván Cuéllar,35,3150,0,0.0,0,0.1024,0,2,4,0,GK,Leganes,0,0.0,1.2403,1.1379,2017
2216,Jony,5,212,0,0.2601,0,0.2614,5,5,1,0,M S,Malaga,0,0.2601,0.3886,0.2595,2017
2225,Gerónimo Rulli,26,2340,0,0.0,0,0.0292,0,1,3,0,GK,Real Sociedad,0,0.0,2.1284,2.0993,2017
2230,David Zurutuza,31,2252,0,1.4683,2,1.2254,14,11,2,0,M S,Real Sociedad,0,1.4683,8.01,5.8174,2017
2237,Héctor,1,15,0,0.0,0,0.0,0,0,0,0,S,Alaves,0,0.0,0.0111,0.0111,2017
2239,Alberto De la Bella,17,1529,0,0.1329,1,0.866,6,15,4,0,D,Real Sociedad,0,0.1329,5.1154,4.8248,2017
2241,Oier,26,2340,0,0.0,0,0.0,0,0,2,0,GK,Levante,0,0.0,3.1107,3.1107,2017
2242,Rubén Pardo,6,221,0,0.014,1,0.7058,1,4,0,1,M S,Real Sociedad,0,0.014,1.5676,0.9578,2017
2243,Keylor Navas,27,2430,0,0.0,0,0.0,0,0,1,0,GK,Real Madrid,0,0.0,6.8593,6.8593,2017
2245,Raphael Varane,27,2323,0,1.3221,1,0.5164,10,6,3,0,D,Real Madrid,0,1.3221,9.1281,9.0925,2017
2254,Mateo Kovacic,21,982,0,0.3458,1,0.6701,9,10,2,0,M S,Real Madrid,0,0.3458,7.8484,7.3368,2017
2259,Kiko Casilla,10,900,0,0.0,0,0.0,0,0,0,0,GK,Real Madrid,0,0.0,1.3708,1.3708,2017
2260,Daniel Carvajal,25,2224,0,0.9653,2,4.2464,13,36,11,1,D,Real Madrid,0,0.9653,18.414,14.8339,2017
2261,Jan Oblak,37,3330,0,0.0,0,0.0552,0,2,1,0,GK,Atletico Madrid,0,0.0,2.9459,2.8908,2017
2262,Juanfran,17,1311,0,0.0681,1,1.7666,3,7,3,0,D S,Atletico Madrid,0,0.0681,3.4758,1.7735,2017
2263,Stefan Savic,27,2298,0,0.2059,0,0.1658,3,3,6,0,D S,Atletico Madrid,0,0.2059,3.4733,3.3303,2017
2264,Diego Godín,30,2552,0,1.189,0,0.3744,13,6,6,0,D S,Atletico Madrid,0,1.189,4.7634,4.5974,2017
2267,Augusto Fernández,5,105,0,0.0204,0,0.0139,1,1,1,0,M S,Atletico Madrid,0,0.0204,0.3674,0.3331,2017
2268,Gabi,34,2344,0,0.2962,1,1.1397,10,22,8,0,M S,Atletico Madrid,0,0.2962,8.9092,8.2558,2017
2276,Lucas Hernández,27,2117,0,0.3285,1,0.2481,7,6,6,1,D S,Atletico Madrid,0,0.3285,3.7366,3.6127,2017
2277,Moyá,9,764,0,0.0,0,0.0,0,0,0,0,GK,Real Sociedad,0,0.0,0.6268,0.6268,2017
2279,Sergio Álvarez,17,1475,0,0.0,0,0.0667,0,1,0,0,GK S,Celta Vigo,0,0.0,2.2224,2.1556,2017
2281,Hugo Mallo,34,3007,0,1.7388,5,5.2701,23,29,12,0,D,Celta Vigo,0,1.7388,14.871,10.7732,2017
2283,Planas,5,185,0,0.0755,1,1.1087,1,4,0,0,D S,Girona,0,0.0755,1.1667,0.5631,2017
2289,Nemanja Radoja,26,1094,0,0.7048,1,0.99,4,7,3,0,M S,Celta Vigo,0,0.7048,6.7655,5.0707,2017
2293,Rubén Blanco,22,1942,0,0.0,0,0.0,0,0,3,1,GK,Celta Vigo,0,0.0,2.5708,2.5708,2017
2295,Mariano Barbosa,13,1124,0,0.0,0,0.0,0,0,0,0,GK S,Villarreal,0,0.0,2.701,2.701,2017
2297,Daniele Bonera,15,1189,0,0.0754,1,0.7858,2,3,4,1,D S,Villarreal,0,0.0754,2.5364,2.4885,2017
2299,Antonio Rukavina,17,1270,0,0.0998,0,0.6423,2,8,4,0,D S,Villarreal,0,0.0998,5.4359,5.0668,2017
2300,Samu García,18,350,0,0.1759,1,0.2272,4,4,2,1,M S,"Levante,Malaga",0,0.1759,0.8873,0.4842,2017
2309,Nahuel,7,246,0,0.2752,0,0.0814,2,4,2,0,F M S,Real Betis,0,0.2752,0.6994,0.3844,2017
2315,Alejandro Arribas,3,270,0,0.0747,0,0.0,2,0,0,0,D,Deportivo La Coruna,0,0.0747,0.5014,0.5014,2017
2316,Juanfran,35,3060,0,1.3121,1,3.4361,24,31,3,0,D S,Deportivo La Coruna,0,1.3121,11.7678,9.2194,2017
2320,Pedro Mosquera,23,1397,0,1.0367,2,1.3963,12,9,7,0,M S,Deportivo La Coruna,0,1.0367,4.3943,3.1088,2017
2326,Rober,25,1906,0,0.3893,0,0.6657,8,2,4,0,D M S,Levante,0,0.3893,4.1471,4.1471,2017
2334,Miguel Torres,8,679,0,0.0574,0,0.036,2,2,3,0,D,Malaga,0,0.0574,1.2931,1.257,2017
2343,Juanpi,16,601,0,0.8081,2,1.3835,15,12,1,0,M S,Malaga,0,0.8081,2.2666,1.0994,2017
2347,Federico Ricca,14,1109,0,0.2007,1,0.6079,5,6,4,0,D S,Malaga,0,0.2007,1.7339,1.0987,2017
2350,Cifuentes,2,106,0,0.0,0,0.0899,0,2,0,0,D S,Malaga,0,0.0,0.7379,0.7096,2017
2351,Raúl Lizoain,11,990,0,0.0,0,0.0,0,0,0,0,GK,Las Palmas,0,0.0,1.0333,1.0333,2017
2353,Pedro Bigas,12,897,0,0.1184,0,0.299,4,5,3,0,D S,Las Palmas,0,0.1184,1.4914,1.2766,2017
2354,Mauricio Lemos,16,1267,0,0.7387,0,0.1764,16,4,6,0,D M S,Las Palmas,0,0.7387,2.7831,2.7132,2017
2355,Dani Castellano,24,2027,0,0.0816,2,0.6388,4,9,5,0,D S,Las Palmas,0,0.0816,3.8766,3.3933,2017
2356,Roque Mesa,7,339,0,0.0278,0,0.5832,1,5,2,0,M S,Sevilla,0,0.0278,1.7567,1.2668,2017
2360,Momo,13,675,0,0.7708,1,1.0865,6,14,3,0,F M S,Las Palmas,0,0.7708,2.0414,0.6702,2017
2362,Mubarak Wakaso,21,1096,0,0.7256,1,0.6284,10,9,7,0,M S,Alaves,0,0.7256,2.4894,1.33,2017
2363,Vicente Gómez,25,1531,0,0.528,0,0.3107,14,5,3,0,M S,Las Palmas,0,0.528,2.902,2.2321,2017
2364,David Simón,11,717,0,0.2323,0,0.8737,3,10,3,0,D S,Las Palmas,0,0.2323,1.8822,0.9026,2017
2365,Sergio Araujo,2,36,0,0.0983,0,0.0,2,0,0,0,S,Las Palmas,0,0.0983,0.1903,0.092,2017
2377,Javi Fuego,28,1884,0,0.5637,0,0.0337,7,2,8,0,M S,"Espanyol,Villarreal",0,0.5637,4.2018,4.1702,2017
2379,João Cancelo,1,90,0,0.3903,0,0.4371,4,5,0,0,M,Valencia,0,0.3903,0.7664,0.0628,2017
2383,André Gomes,16,630,0,0.7511,0,0.1631,7,3,1,0,M S,Barcelona,0,0.7511,4.5753,3.7309,2017
2386,Rúben Vezo,19,1552,0,0.1278,0,0.2673,3,3,1,1,D S,Valencia,0,0.1278,2.2966,2.0336,2017
2392,Gorka Iraizoz,9,763,0,0.0,0,0.0,0,0,1,0,GK S,Girona,0,0.0,0.0837,0.0837,2017
2393,Eneko Bóveda,14,1194,0,0.0,1,0.1489,0,4,3,0,D S,"Athletic Club,Deportivo La Coruna",0,0.0,0.636,0.5346,2017
2396,Balenziaga,18,1560,0,0.1579,2,1.0716,3,8,1,0,D,Athletic Club,0,0.1579,3.5292,2.7168,2017
2397,Beñat,24,1117,0,0.4533,2,2.0544,13,25,3,0,M S,Athletic Club,0,0.4533,3.7017,3.4535,2017
2398,Iturraspe,30,1894,0,0.2061,0,2.7123,6,22,7,0,M S,Athletic Club,0,0.2061,5.8769,5.4472,2017
2403,Íñigo Lekue,32,2100,0,0.4378,1,1.3289,18,19,3,0,D M S,Athletic Club,0,0.4378,6.4966,5.1612,2017
2406,Mikel Rico,17,1169,0,0.5939,0,1.2032,13,11,2,0,M S,Athletic Club,0,0.5939,3.9348,2.9421,2017
2407,Iago Herrerín,8,720,0,0.0,0,0.0,0,0,0,0,GK,Athletic Club,0,0.0,0.6383,0.6383,2017
2415,David Soria,15,1264,0,0.0,0,0.0,0,0,1,0,GK,Sevilla,0,0.0,1.6368,1.6368,2017
2418,Álvaro Odriozola,35,2916,0,0.5297,4,3.8507,8,44,2,1,D M S,Real Sociedad,0,0.5297,10.9374,7.9764,2017
2429,Hernán,7,350,0,0.9992,0,0.0,5,0,1,0,M S,Las Palmas,0,0.9992,1.8285,0.9462,2017
2430,Álvaro González,33,2903,0,1.5496,2,0.6277,15,8,13,1,D S,Villarreal,0,1.5496,9.5099,8.6902,2017
2435,Óscar Duarte,11,990,0,0.1945,0,0.0,3,0,1,0,D,Espanyol,0,0.1945,1.6596,1.6596,2017
2436,Antonio Luna,23,2023,0,0.2172,2,1.7857,5,13,5,0,D S,Levante,0,0.2172,5.8072,4.2924,2017
2444,Bruno,20,1536,0,0.2203,0,1.1786,4,4,5,0,D S,Getafe,0,0.2203,0.8106,0.7115,2017
2449,Pedro López,5,412,0,0.0,0,0.0,0,0,0,0,GK S,Real Betis,0,0.0,0.6083,0.6083,2017
2460,Sergio Asenjo,23,2070,0,0.0,0,0.0,0,0,3,0,GK,Villarreal,0,0.0,2.976,2.976,2017
2461,Aythami,3,181,0,0.0,0,0.0,0,0,0,0,D S,Las Palmas,0,0.0,0.3597,0.3597,2017
2467,Fernando Navarro,15,1035,0,0.0,0,0.3093,0,4,4,0,D S,Deportivo La Coruna,0,0.0,2.3067,2.2356,2017
2475,Jaume,5,450,0,0.0,0,0.0,0,0,2,0,GK,Valencia,0,0.0,1.2661,1.2661,2017
2479,Toni Lato,16,800,0,0.0315,1,1.2602,1,6,4,0,D M S,Valencia,0,0.0315,2.2996,1.0905,2017
2483,Adrián Marín,3,235,0,0.0,0,0.0419,0,1,1,0,D S,Villarreal,0,0.0,0.4667,0.4248,2017
2492,Sergi Samper,2,150,0,0.0,0,0.0,0,0,0,0,M,Las Palmas,0,0.0,0.1841,0.1841,2017
2498,Aymeric Laporte,19,1710,0,0.6064,1,1.0377,8,8,5,0,D,Athletic Club,0,0.6064,2.8313,2.2963,2017
2499,Sabin,13,375,0,1.7123,0,0.2112,8,2,1,0,F M S,Athletic Club,0,1.7123,2.2505,0.3667,2017
2505,José Gayá,34,2919,0,0.4005,3,4.2255,14,36,11,0,D M S,Valencia,0,0.4005,9.2949,6.2377,2017
2512,Carlos Martínez,1,2,0,0.0,0,0.0,0,0,0,0,S,Real Sociedad,0,0.0,0.0,0.0,2017
2518,Marcos Llorente,13,537,0,0.2118,0,0.1896,6,3,1,0,M S,Real Madrid,0,0.2118,3.371,2.9696,2017
2525,Juankar,10,783,0,0.0333,0,0.8716,2,11,2,0,D S,Malaga,0,0.0333,1.1929,0.6892,2017
2534,Andrés Prieto,4,360,0,0.0,0,0.0,0,0,0,0,GK,Malaga,0,0.0,0.3792,0.3792,2017
2535,Imanol Agirretxe,11,212,0,1.2377,0,0.0,6,0,0,0,F S,Real Sociedad,0,1.2377,1.2912,0.0761,2017
2537,Sandro Ramírez,13,715,0,1.9652,1,1.691,24,9,0,0,F M S,Sevilla,0,1.9652,4.3219,1.3894,2017
2538,Zakaria Bakkali,23,897,0,0.8637,0,0.2453,25,8,5,0,F M S,Deportivo La Coruna,0,0.8637,2.228,1.3522,2017
2539,Jaume Costa,30,2549,0,0.4077,0,1.3905,12,30,13,1,D S,Villarreal,0,0.4077,8.4734,7.2878,2017
2547,Theo Hernández,13,960,0,0.3575,0,1.1032,2,8,1,0,D S,Real Madrid,0,0.3575,5.3478,4.1193,2017
2570,Nacho Gil,20,956,0,0.498,1,1.752,10,12,1,0,F M S,"Las Palmas,Valencia",0,0.498,1.7542,1.1669,2017
2578,Javi Ontiveros,12,374,0,0.239,0,0.5432,8,6,4,0,M S,Malaga,0,0.239,1.4177,0.8079,2017
2600,Fontàs,12,882,0,0.0383,1,0.2194,1,4,2,0,D S,Celta Vigo,0,0.0383,3.0575,2.9266,2017
2613,Aketxe,3,34,0,0.0661,0,0.0,2,0,1,0,S,Athletic Club,0,0.0661,0.2654,0.1993,2017
2622,Javi Castellano,23,1567,0,0.0607,0,0.1204,4,3,4,0,M S,Las Palmas,0,0.0607,3.4473,3.3756,2017
3056,Ezequiel Garay,24,2030,0,0.3252,0,0.3891,6,3,5,0,D S,Valencia,0,0.3252,2.8814,2.8672,2017
3354,Sébastien Corchia,12,826,0,0.3245,1,0.5346,5,5,4,0,D S,Sevilla,0,0.3245,1.8875,1.2126,2017
3510,Oussama Tannane,10,576,0,0.5299,0,0.8607,13,8,1,0,F M S,Las Palmas,0,0.5299,1.7744,1.4585,2017
3766,Kevin Soni,2,17,0,0.0,0,0.0,0,0,0,0,S,Girona,0,0.0,0.0,0.0,2017
3820,Maxime Lestienne,12,676,0,1.4422,1,1.1589,11,9,1,0,D M S,Malaga,0,1.4422,2.1444,0.6303,2017
3943,Sulley Muntari,8,415,0,0.1486,0,0.3883,4,1,3,0,M S,Deportivo La Coruna,0,0.1486,0.8457,0.4297,2017
4042,Míchel Macedo,28,2141,0,0.2117,1,1.0693,6,23,4,1,D S,Las Palmas,0,0.2117,3.8231,3.1733,2017
4052,Ximo Navarro,31,2607,0,0.1333,1,0.4501,3,5,12,0,D S,Las Palmas,0,0.1333,3.4969,3.019,2017
4077,Sergio Sánchez,2,101,0,0.0591,0,0.0,1,0,1,0,D S,Espanyol,0,0.0591,0.4202,0.4202,2017
4084,Naldo,11,921,0,0.0766,0,0.0,1,0,2,0,D S,Espanyol,0,0.0766,2.0127,2.0127,2017
4119,Alberto Bueno,11,210,0,0.8673,0,0.4995,5,4,0,0,F S,Malaga,0,0.8673,0.6081,0.0,2017
